player_id,player_name,team,date,opponent,result,rushing_attempts,rushing_yards,rushing_avg,rushing_td,rushing_lng,receiving_receptions,receiving_targets,receiving_yards
3059915,Kareem Hunt,kc,Sun 11/16,@DEN,L22-19,13.0,59.0,4.5,1.0,11.0,1,2.0,3.0
3059915,Kareem Hunt,kc,Sun 11/23,vsIND,W23-20 OT,30.0,104.0,3.5,1.0,18.0,3,3.0,26.0
3059915,Kareem Hunt,kc,Thu 11/27,@DAL,L31-28,14.0,58.0,4.1,0.0,14.0,1,2.0,22.0
3059915,Kareem Hunt,kc,Regular Season Stats,130,515,,,,,,114,,
4596448,Bucky Irving,tb,Sun 9/7,@ATL,W23-20,14.0,37.0,2.6,0.0,9.0,4,4.0,8.0
4596448,Bucky Irving,tb,Mon 9/15,@HOU,W20-19,17.0,71.0,4.2,0.0,10.0,6,6.0,50.0
4596448,Bucky Irving,tb,Sun 9/21,vsNYJ,W29-27,25.0,66.0,2.6,0.0,16.0,4,4.0,33.0
4596448,Bucky Irving,tb,Sun 9/28,vsPHI,L31-25,15.0,63.0,4.2,0.0,15.0,5,5.0,102.0
4596448,Bucky Irving,tb,Sun 11/30,vsARI,W20-17,17.0,61.0,3.6,1.0,13.0,2,2.0,20.0
4596448,Bucky Irving,tb,Regular Season Stats,88,298,,,,,,213,,
4242335,Jonathan Taylor,ind,Sun 9/7,vsMIA,W33-8,18.0,71.0,3.9,0.0,15.0,3,3.0,27.0
4242335,Jonathan Taylor,ind,Sun 9/14,vsDEN,W29-28,25.0,165.0,6.6,0.0,68.0,2,2.0,50.0
4242335,Jonathan Taylor,ind,Sun 9/21,@TEN,W41-20,17.0,102.0,6.0,3.0,46.0,3,4.0,16.0
4242335,Jonathan Taylor,ind,Sun 9/28,@LAR,L27-20,17.0,76.0,4.5,0.0,12.0,5,5.0,20.0
4242335,Jonathan Taylor,ind,Sun 10/5,vsLV,W40-6,17.0,66.0,3.9,3.0,16.0,3,4.0,20.0
4242335,Jonathan Taylor,ind,Sun 10/12,vsARI,W31-27,21.0,123.0,5.9,1.0,30.0,4,4.0,14.0
4242335,Jonathan Taylor,ind,Sun 10/19,@LAC,W38-24,16.0,94.0,5.9,3.0,23.0,3,3.0,38.0
4242335,Jonathan Taylor,ind,Sun 10/26,vsTEN,W38-14,12.0,153.0,12.8,2.0,80.0,2,2.0,21.0
4242335,Jonathan Taylor,ind,Sun 11/2,@PIT,L27-20,14.0,45.0,3.2,0.0,9.0,2,2.0,12.0
4242335,Jonathan Taylor,ind,Sun 11/9,vsATL,W31-25 OT,32.0,244.0,7.6,3.0,83.0,3,3.0,42.0
4242335,Jonathan Taylor,ind,Sun 11/23,@KC,L23-20 OT,16.0,58.0,3.6,0.0,27.0,2,3.0,8.0
4242335,Jonathan Taylor,ind,Sun 11/30,vsHOU,L20-16,21.0,85.0,4.0,0.0,12.0,3,5.0,36.0
4242335,Jonathan Taylor,ind,Regular Season Stats,226,"1,282",,,,,,304,,
4047365,Josh Jacobs,gb,Sun 9/7,vsDET,W27-13,19.0,66.0,3.5,1.0,15.0,1,1.0,4.0
4047365,Josh Jacobs,gb,Thu 9/11,vsWSH,W27-18,23.0,84.0,3.7,1.0,10.0,0,0.0,0.0
4047365,Josh Jacobs,gb,Sun 9/21,@CLE,L13-10,16.0,30.0,1.9,0.0,7.0,5,9.0,44.0
4047365,Josh Jacobs,gb,Sun 9/28,@DAL,T40-40 OT,22.0,86.0,3.9,2.0,19.0,4,4.0,71.0
4047365,Josh Jacobs,gb,Sun 10/12,vsCIN,W27-18,18.0,93.0,5.2,2.0,16.0,5,5.0,57.0
4047365,Josh Jacobs,gb,Sun 10/19,@ARI,W27-23,13.0,55.0,4.2,2.0,10.0,1,1.0,3.0
4047365,Josh Jacobs,gb,Sun 10/26,@PIT,W35-25,13.0,33.0,2.5,1.0,6.0,3,3.0,12.0
4047365,Josh Jacobs,gb,Sun 11/2,vsCAR,L16-13,17.0,87.0,5.1,1.0,18.0,4,5.0,13.0
4047365,Josh Jacobs,gb,Mon 11/10,vsPHI,L10-7,21.0,74.0,3.5,1.0,11.0,5,6.0,33.0
4047365,Josh Jacobs,gb,Sun 11/16,@NYG,W27-20,7.0,40.0,5.7,0.0,15.0,0,1.0,0.0
4047365,Josh Jacobs,gb,Thu 11/27,@DET,W31-24,17.0,83.0,4.9,0.0,29.0,1,1.0,8.0
4047365,Josh Jacobs,gb,Regular Season Stats,186,731,,,,,,245,,
4432710,TreVeyon Henderson,ne,Sun 9/7,vsLV,L20-13,5.0,27.0,5.4,0.0,14.0,6,6.0,24.0
4432710,TreVeyon Henderson,ne,Sun 9/14,@MIA,W33-27,3.0,10.0,3.3,0.0,6.0,2,2.0,30.0
4432710,TreVeyon Henderson,ne,Sun 9/21,vsPIT,L21-14,11.0,28.0,2.5,0.0,5.0,3,3.0,19.0
4432710,TreVeyon Henderson,ne,Sun 9/28,vsCAR,W42-13,7.0,32.0,4.6,1.0,11.0,2,2.0,14.0
4432710,TreVeyon Henderson,ne,Sun 10/5,@BUF,W23-20,6.0,24.0,4.0,0.0,13.0,2,3.0,3.0
4432710,TreVeyon Henderson,ne,Sun 10/12,@NO,W25-19,9.0,27.0,3.0,0.0,7.0,1,2.0,9.0
4432710,TreVeyon Henderson,ne,Sun 10/19,@TEN,W31-13,2.0,5.0,2.5,0.0,3.0,0,0.0,0.0
4432710,TreVeyon Henderson,ne,Sun 10/26,vsCLE,W32-13,10.0,75.0,7.5,0.0,27.0,0,0.0,0.0
4432710,TreVeyon Henderson,ne,Sun 11/2,vsATL,W24-23,14.0,55.0,3.9,0.0,8.0,4,6.0,32.0
4432710,TreVeyon Henderson,ne,Sun 11/9,@TB,W28-23,14.0,147.0,10.5,2.0,69.0,1,1.0,3.0
4432710,TreVeyon Henderson,ne,Thu 11/13,vsNYJ,W27-14,19.0,62.0,3.3,2.0,9.0,5,5.0,31.0
4432710,TreVeyon Henderson,ne,Sun 11/23,@CIN,W26-20,18.0,66.0,3.7,0.0,9.0,3,4.0,15.0
4432710,TreVeyon Henderson,ne,Mon 12/1,vsNYG,W33-15,11.0,67.0,6.1,0.0,26.0,3,4.0,19.0
4432710,TreVeyon Henderson,ne,Regular Season Stats,129,625,,,,,,199,,
4429059,Woody Marks,hou,Sun 9/7,@LAR,L14-9,3.0,3.0,1.0,0.0,2.0,0,0.0,0.0
4429059,Woody Marks,hou,Mon 9/15,vsTB,L20-19,3.0,14.0,4.7,0.0,7.0,1,1.0,37.0
4429059,Woody Marks,hou,Sun 9/21,@JAX,L17-10,6.0,27.0,4.5,0.0,8.0,1,2.0,9.0
4429059,Woody Marks,hou,Sun 9/28,vsTEN,W26-0,17.0,69.0,4.1,1.0,18.0,4,5.0,50.0
4429059,Woody Marks,hou,Sun 10/5,@BAL,W44-10,7.0,24.0,3.4,0.0,11.0,0,1.0,0.0
4429059,Woody Marks,hou,Mon 10/20,@SEA,L27-19,10.0,15.0,1.5,0.0,11.0,3,5.0,20.0
4429059,Woody Marks,hou,Sun 10/26,vsSF,W26-15,11.0,62.0,5.6,0.0,23.0,4,4.0,49.0
4429059,Woody Marks,hou,Sun 11/2,vsDEN,L18-15,10.0,27.0,2.7,0.0,7.0,0,3.0,0.0
4429059,Woody Marks,hou,Sun 11/9,vsJAX,W36-29,14.0,63.0,4.5,1.0,21.0,2,3.0,18.0
4429059,Woody Marks,hou,Sun 11/16,@TEN,W16-13,18.0,44.0,2.4,0.0,12.0,1,1.0,7.0
4429059,Woody Marks,hou,Thu 11/20,vsBUF,W23-19,16.0,74.0,4.6,0.0,19.0,1,1.0,-5.0
4429059,Woody Marks,hou,Sun 11/30,@IND,W20-16,19.0,64.0,3.4,0.0,16.0,1,1.0,3.0
4429059,Woody Marks,hou,Regular Season Stats,134,486,,,,,,188,,
4567048,Kenneth Walker III,sea,Sun 9/7,vsSF,L17-13,10.0,20.0,2.0,0.0,8.0,3,3.0,4.0
4567048,Kenneth Walker III,sea,Sun 9/14,@PIT,W31-17,13.0,105.0,8.1,1.0,20.0,1,1.0,13.0
4567048,Kenneth Walker III,sea,Sun 9/21,vsNO,W44-13,16.0,38.0,2.4,2.0,10.0,1,1.0,12.0
4567048,Kenneth Walker III,sea,Thu 9/25,@ARI,W23-20,19.0,81.0,4.3,0.0,21.0,1,2.0,29.0
4567048,Kenneth Walker III,sea,Sun 10/5,vsTB,L38-35,10.0,86.0,8.6,0.0,31.0,1,1.0,0.0
4567048,Kenneth Walker III,sea,Sun 10/12,@JAX,W20-12,10.0,34.0,3.4,0.0,10.0,1,1.0,3.0
4567048,Kenneth Walker III,sea,Mon 10/20,vsHOU,W27-19,17.0,66.0,3.9,0.0,16.0,0,0.0,0.0
4567048,Kenneth Walker III,sea,Sun 11/2,@WSH,W38-14,11.0,42.0,3.8,0.0,12.0,2,2.0,19.0
4567048,Kenneth Walker III,sea,Sun 11/9,vsARI,W44-22,14.0,67.0,4.8,0.0,24.0,1,1.0,3.0
4567048,Kenneth Walker III,sea,Sun 11/16,@LAR,L21-19,16.0,67.0,4.2,1.0,25.0,3,3.0,44.0
4567048,Kenneth Walker III,sea,Sun 11/23,@TEN,W30-24,11.0,71.0,6.5,0.0,19.0,3,4.0,30.0
4567048,Kenneth Walker III,sea,Sun 11/30,vsMIN,W26-0,13.0,56.0,4.3,0.0,24.0,3,4.0,18.0
4567048,Kenneth Walker III,sea,Regular Season Stats,160,733,,,,,,175,,
4568490,RJ Harvey,den,Sun 9/7,vsTEN,W20-12,6.0,70.0,11.7,0.0,50.0,1,1.0,-1.0
4568490,RJ Harvey,den,Sun 9/14,@IND,L29-28,5.0,8.0,1.6,0.0,3.0,1,2.0,16.0
4568490,RJ Harvey,den,Sun 9/21,@LAC,L23-20,2.0,2.0,1.0,0.0,4.0,3,3.0,14.0
4568490,RJ Harvey,den,Mon 9/29,vsCIN,W28-3,14.0,58.0,4.1,0.0,9.0,4,5.0,40.0
4568490,RJ Harvey,den,Sun 10/5,@PHI,W21-17,4.0,12.0,3.0,0.0,8.0,3,3.0,18.0
4568490,RJ Harvey,den,Sun 10/12,vsNYJ,W13-11,2.0,4.0,2.0,0.0,2.0,4,4.0,21.0
4568490,RJ Harvey,den,Sun 10/19,vsNYG,W33-32,4.0,0.0,0.0,0.0,4.0,1,2.0,2.0
4568490,RJ Harvey,den,Sun 10/26,vsDAL,W44-24,7.0,46.0,6.6,2.0,40.0,1,1.0,5.0
4568490,RJ Harvey,den,Sun 11/2,@HOU,W18-15,2.0,5.0,2.5,0.0,3.0,5,5.0,51.0
4568490,RJ Harvey,den,Thu 11/6,vsLV,W10-7,4.0,9.0,2.3,0.0,7.0,2,3.0,9.0
4568490,RJ Harvey,den,Sun 11/16,vsKC,W22-19,11.0,30.0,2.7,0.0,7.0,3,3.0,20.0
4568490,RJ Harvey,den,Sun 11/30,@WSH,W27-26 OT,13.0,35.0,2.7,2.0,11.0,3,4.0,27.0
4568490,RJ Harvey,den,Regular Season Stats,74,279,,,,,,222,,
4239996,Travis Etienne Jr.,jax,Sun 9/7,vsCAR,W26-10,16.0,143.0,8.9,0.0,71.0,3,3.0,13.0
4239996,Travis Etienne Jr.,jax,Sun 9/14,@CIN,L31-27,14.0,71.0,5.1,0.0,30.0,2,3.0,18.0
4239996,Travis Etienne Jr.,jax,Sun 9/21,vsHOU,W17-10,16.0,56.0,3.5,1.0,10.0,0,2.0,0.0
4239996,Travis Etienne Jr.,jax,Sun 9/28,@SF,W26-21,19.0,124.0,6.5,1.0,48.0,1,2.0,1.0
4239996,Travis Etienne Jr.,jax,Mon 10/6,vsKC,W31-28,12.0,49.0,4.1,0.0,8.0,3,4.0,9.0
4239996,Travis Etienne Jr.,jax,Sun 10/12,vsSEA,L20-12,12.0,27.0,2.3,0.0,7.0,4,5.0,28.0
4239996,Travis Etienne Jr.,jax,Sun 10/19,vsLAR,L35-7,8.0,44.0,5.5,0.0,13.0,1,3.0,11.0
4239996,Travis Etienne Jr.,jax,Sun 11/2,@LV,W30-29 OT,22.0,84.0,3.8,0.0,20.0,5,5.0,31.0
4239996,Travis Etienne Jr.,jax,Sun 11/9,@HOU,L36-29,16.0,58.0,3.6,1.0,13.0,2,4.0,19.0
4239996,Travis Etienne Jr.,jax,Sun 11/16,vsLAC,W35-6,19.0,73.0,3.8,2.0,13.0,0,2.0,0.0
4239996,Travis Etienne Jr.,jax,Sun 11/23,@ARI,W27-24 OT,15.0,86.0,5.7,0.0,45.0,3,4.0,30.0
4239996,Travis Etienne Jr.,jax,Sun 11/30,@TEN,W25-3,12.0,28.0,2.3,0.0,6.0,1,1.0,13.0
4239996,Travis Etienne Jr.,jax,Regular Season Stats,181,843,,,,,,173,,
